# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,492,95.6,95.77134763607489,95.6,95.6
10,986,95.83986675611203,97.18380194248367,95.64958563853514,95.61662045598531
15,1480,96.07654594240229,97.68549932103927,95.70165740778965,95.63425686251725
20,1974,96.27831018873353,97.93783384535855,95.74956279716578,95.65068753027734
25,2468,96.4799333737166,98.09091469426406,95.79998208933708,95.66813520003967
30,2962,96.66543565892007,98.19339878072431,95.84956802390944,95.68548620705957
35,3456,96.82011488324837,98.269714997965,95.89502866583675,95.70163305646429
40,3950,96.97841775672492,98.32714345096456,95.94304361868035,95.71879848026808
45,4444,97.12406343128681,98.37172519276987,95.99026495415863,95.73586880501493
50,4938,97.25806392068239,98.40791576730423,96.03670578961284,95.75284455756808
55,5432,97.36535920543426,98.43921067404222,96.079073316338,95.76861823147284
60,5926,97.48006674996043,98.46490426788996,96.1240462786769,95.78541254722566
65,6421,97.58560278561757,98.50278646632928,96.16827590333101,95.80211381991656
70,6915,97.69869174284017,98.51986278213008,96.21508018582723,95.81983059541727
75,7410,97.78674748921495,98.54824349193358,96.2578051523432,95.83634118688981
80,7904,97.86776268684307,98.56063175165495,96.29982393727714,95.85276030717607
85,8399,97.94230026692092,98.58322262952024,96.34114821278393,95.86908846304031
90,8893,98.01087815115153,98.5927001069624,96.38178945809474,95.88532615843927
95,9388,98.08996396757914,98.6114193454266,96.42506467194134,95.90258192493668
100,9882,98.14673531418562,98.617920581088,96.46431890018184,95.9186340614659
105,10377,98.1989674745419,98.63340448157886,96.50292431309816,95.93459726671888
110,10871,98.24702338194173,98.63832273803575,96.54089163466436,95.95047203338844
115,11366,98.30722806820901,98.65186215089564,96.58153712083846,95.96736688183678
120,11860,98.34662793646959,98.6560946584898,96.6182050869817,95.98306009985777
125,12355,98.38287756519988,98.66783030517632,96.6542669849533,95.99866637506564
130,12849,98.41622883364556,98.67093041843731,96.68973283217898,96.01418618913677
135,13344,98.46290459897395,98.68138841968207,96.7279181897467,96.03072805147804
140,13838,98.48985725908875,98.68380726788756,96.76216668963286,96.04607023898862
145,14333,98.51465490348677,98.69319168395171,96.79584911160711,96.06132742844845
150,14827,98.55346095478528,98.6953155172144,96.83228052135004,96.07760812115869
155,15322,98.57317312846216,98.70362495423882,96.864804063619,96.09269058595771
160,15816,98.59130920375375,98.70517830710334,96.8967900390177,96.10768949160928
165,16311,98.62398631560323,98.71276583752524,96.93155304198064,96.1237133314428
170,16806,98.63805959277242,98.72006730942603,96.96243575380812,96.13854036636907
175,17301,98.66699874990161,98.72682586681553,96.99611372854272,96.15439328766725
180,17795,98.67763294270826,98.72738537989946,97.02592934608106,96.16905035097284
185,18290,98.68741687240411,98.73364221906638,97.05525215480807,96.18362621191991
190,18784,98.71240963934804,98.73417265453894,97.08739600937264,96.19922935078091
195,19279,98.7194129779068,98.73990057955058,97.115702863517,96.21363801548198
200,19773,98.72585636043154,98.74042343581596,97.14354184651548,96.22796685399055
205,20268,98.74777567560888,98.74580627311047,97.17422640083359,96.24332433895492
210,20762,98.75195130203616,98.7461652513033,97.201098074843,96.2574887107193
215,21257,98.75579306380816,98.75103542185892,97.22752559914767,96.27157460971118
220,21751,98.77531877234296,98.7510376075672,97.25682202413215,96.28669050108068
225,22246,98.77729217434793,98.75562569384121,97.28232851256774,96.30061461771542
230,22741,98.77910779184045,98.76010049054474,97.30741341583139,96.31446159262762
235,23235,98.79676935764766,98.76013909412521,97.33538941134873,96.32933988359315
240,23729,98.79702766554807,98.7601891265448,97.35959729509659,96.34302771616629
245,24224,98.79726532028909,98.76432598848818,97.38340505772005,96.35663971606648
250,24718,98.79748397320618,98.76426691011102,97.4068193126396,96.37017630341828
255,25213,98.79768514360129,98.76810409673712,97.42984656396546,96.38363789601864
260,25707,98.81386134637384,98.76784103558744,97.45579891754011,96.39813293974892
265,26202,98.81275305431049,98.77141912030147,97.47801660720458,96.41143964833475
270,26696,98.81173337638782,98.77118996469427,97.49986707075945,96.42467263573245
275,27191,98.82678634448449,98.77468003697105,97.52466208715411,96.43894034076763
280,27685,98.8246446266313,98.77443820165144,97.54574156873963,96.45202097014928
285,28180,98.82267415108277,98.77769198510276,97.56647263714035,96.46502913085597
290,28674,98.83685234313428,98.77741259363496,97.59016676035534,96.47907325477418
295,29169,98.8339057924667,98.78042213586811,97.61016354492496,96.49193154171223
300,29663,98.83119483498257,98.78009605252228,97.62982981171739,96.50471859178626
305,30158,98.84469175076512,98.78307932811141,97.65247673294667,96.51854283005831
310,30652,98.84111839567146,98.78272026029337,97.67144362425692,96.5311824495501
315,31147,98.83783075027604,98.785595529428,97.6900970204283,96.54375204362876
320,31641,98.85079708756685,98.78519634853606,97.71174781231535,96.55736003064472
325,32136,98.84673557669531,98.78780327336666,97.72973503885322,96.56978459694524
330,32630,98.842998806303,98.7873884518657,97.74742496268664,96.58214032925997
335,33125,98.85555192864894,98.79003053871735,97.76812820703276,96.5955356393387
340,33620,98.85111024167534,98.7925776696902,97.78518354761299,96.60774870696454
345,34114,98.84702369238376,98.79209971288851,97.80195698820886,96.61989411233942
350,34609,98.85925500260706,98.79449278408829,97.82175889745294,96.63308026072151
355,35103,98.85451723418747,98.794048124613,97.83792780068998,96.6450853254383
360,35598,98.85015827681522,98.79637952186707,97.85382945546323,96.65702388027185
365,36092,98.86213895950542,98.79586008385888,97.8727739882369,96.67000432409604
370,36587,98.85717060262382,98.79811946255876,97.88809968619012,96.68180482388946
375,37081,98.85259949362505,98.79767465501158,97.903172072637,96.69353994712041
380,37576,98.8643849873962,98.79980411556332,97.92130104368417,96.706318086384
385,38070,98.85923704803986,98.79931750715674,97.93582465996053,96.71791740241483
390,38565,98.8545007151882,98.80136036712798,97.95010822197459,96.7294524564718
395,39059,98.86613419567634,98.80088697174422,97.96746140670999,96.74203163497506
400,39554,98.86084639734803,98.80291555912862,97.98122205929447,96.7534330925184
405,40048,98.85598138803036,98.80240645555172,97.99475526829725,96.764771384254
410,40543,98.86749648045468,98.80435860195438,98.01137050226579,96.77715489052903
415,41037,98.86209975984946,98.80388606494368,98.02440540133672,96.78836175989807
420,41532,98.85713453719931,98.80579222756127,98.03722485247643,96.7995065415074
425,42026,98.8685574289068,98.80521951943754,98.05313812596167,96.81169760973167
430,42521,98.86307587954704,98.80681211941015,98.06548266693558,96.82271310718598
435,43016,98.8580326106751,98.80848355967262,98.07762317059397,96.83366757711009
440,43510,98.86938369639212,98.80797395812212,98.09286871861266,96.84566938800482
445,44005,98.8638360823319,98.80970761544927,98.10455657065125,96.85649667664396
450,44499,98.85873203100128,98.80919128223954,98.1160512394877,96.86726398045835
455,44994,98.87002719415669,98.81091684508156,98.13066162739516,96.87907966217205
460,45488,98.86442812885603,98.81039619342236,98.14172481759572,96.88972185281409
465,45983,98.85927674009902,98.81206073488556,98.15260514934616,96.90030508410243
470,46477,98.87052835071967,98.81155001782696,98.16661135426651,96.91193771307985
475,46972,98.86488921515264,98.81312736260342,98.17708034774638,96.9223978651256
480,47467,98.875692077045,98.81469769917332,98.19068201321976,96.93390809673816
485,47961,98.86964007271695,98.81418491829797,98.20075315370158,96.94424652951906
490,48456,98.8640719599376,98.81570254981204,98.21065783287287,96.95452768581097
495,48950,98.87494016594908,98.81517587627089,98.22370451133277,96.96585991333335
500,49445,98.86894828111284,98.81665889060865,98.2332298379296,96.9760213281938
505,49939,98.86343548093616,98.81613008054175,98.2425977247259,96.98612644727143
510,50434,98.87435457699877,98.81751854338238,98.25511648320838,96.99728361285247
515,50928,98.86840951326984,98.81700838380745,98.2641226155775,97.00727093564132
520,51423,98.87893090766556,98.81834022780883,98.27628559890756,97.01831095754292
525,51918,98.87261994073933,98.81969420157009,98.2849418365703,97.02818178564615
530,52412,98.86681357086793,98.81908252605169,98.2934549992091,97.03799792786135
535,52907,98.87746256977262,98.82035471529794,98.30513316088177,97.04886771755571
540,53400,98.855277887588,98.81802891804614,98.31000688104861,97.05746122616496
545,53895,98.85085811172785,98.81935164487498,98.31810575494228,97.06711515582937
550,54389,98.86278283870793,98.8188467211391,98.32937647546049,97.0778236316551
555,54884,98.8577630000878,98.8201750196018,98.33715519811848,97.08736475049811
560,55379,98.86913564267715,98.82149707824037,98.34811105903549,97.09796104049154
565,55873,98.86360786189692,98.82101928714873,98.35558012626372,97.1073905950288
570,56368,98.85852205806478,98.82229889740809,98.36292574066937,97.11676790840069
575,56862,98.86983400972925,98.82183401937749,98.37345565198378,97.1272013004302
580,57357,98.86425039060258,98.82305264350568,98.38050580993709,97.13646885948303
585,57851,98.87510433008579,98.82262452659765,98.39074514826478,97.1467931052491
590,58346,98.8690993194099,98.8238541775794,98.3975095359804,97.15595212272537
595,58841,98.8795655599519,98.8250602524256,98.40746782743699,97.16616842825172
600,59335,98.8732038490306,98.82457589130708,98.41395581357769,97.17522010349361
605,59830,98.86735079242997,98.82575970154458,98.42033656273986,97.18422163107884
610,60324,98.87795683747021,98.82528707313519,98.42991755663054,97.19428131923209
615,60819,98.87172375289663,98.82643850500503,98.43603448138558,97.20317724478492
620,61314,98.88198015532294,98.82755021828255,98.44535601150301,97.21313191595708
625,61808,98.87542538401532,98.8270591577362,98.45121776104376,97.22192340633885
630,62304,98.88538582035869,98.82975836729791,98.46028833362224,97.23177422092668
635,62798,98.8945498641837,98.82925113959391,98.46920898282298,97.24157046050439
640,63294,98.90298119152031,98.83185164375547,98.47798218666146,97.25131242742589
645,63789,98.91073838714426,98.83288453677596,98.48661038219517,97.26100042236989
650,64283,98.90188423457714,98.83237732915907,98.49179025696488,97.26952671395037
655,64778,98.90972913803563,98.83340091506784,98.50019022517093,97.27911379897856
660,65273,98.91694679764589,98.8344095675258,98.5084513541146,97.28864777009849
665,65768,98.9075962479829,98.83539159410002,98.51327022937136,97.29702089117028
670,66263,98.91498444406587,98.8363674310256,98.52131516486159,97.30645565427767
675,66758,98.92178191260619,98.83734107833989,98.52922712926407,97.31583814736342
680,67253,98.92803588557034,98.8383079896078,98.53700832039755,97.32516866001139
685,67748,98.93378981846524,98.8392535799753,98.54466089975406,97.33444748020109
690,68243,98.93908369228735,98.84013467342764,98.5521869930993,97.3436748943166
695,68738,98.927963174255,98.84105212593677,98.55628298182745,97.35174315675638
700,69233,98.93372292082569,98.84195510264668,98.56361697905245,97.36087475019492
705,69728,98.93902214348773,98.84282747052413,98.57082975596565,97.36995575321785
710,70223,98.94389766369983,98.84366361296686,98.57792331616257,97.37898644610378
715,70718,98.93239224176523,98.84453518533383,98.58159392088652,97.38685907717947
