# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
20,0,0.0,0.0,0.0,0.0
25,0,0.0,0.0,0.0,0.0
30,889,14.008218556942559,29.39863471985719,2.8958012904526154,0.970634629542093
35,3668,56.00023487409072,104.08154513114403,11.760130004483798,3.952507121922403
40,5628,82.86529277914268,139.8396867951359,18.04494225456685,6.102349213785708
46,7185,102.67306631161954,153.6307019392224,23.21102295979925,7.900115521195278
51,10044,128.30098492174207,194.01218021602432,29.822259237652187,10.200940004756687
56,12020,150.26470547307252,211.71045388810018,35.990344758587106,12.377106500664022
61,13996,169.91261479320866,226.55392320146157,41.94078096990837,14.502435639451658
66,15968,187.86163508575024,239.1145155906932,47.76641944764387,16.607125888578626
71,17940,204.31156648567497,249.92431921742823,53.48254575383885,18.695723712226734
76,19916,219.57416292780434,259.3787470672451,59.13063847630583,20.781614629667352
81,21896,233.6164295371268,267.7255297119807,64.68537643738973,22.855949394380144
86,23872,246.5999029680664,275.064000599013,70.16152549251775,24.923224150803787
91,25848,258.481310712394,281.6027666451917,75.53393892816567,26.97461376926512
96,27828,269.4127335454962,287.5070224575609,80.81755418025314,29.014638377439
101,29804,279.47012806704333,292.79192812951055,86.01383895365765,31.043360939209844
106,31784,288.72337772231634,297.61962186639283,91.12423669422893,33.06084406963259
111,33760,297.30074285311747,301.97969452244587,96.16338982669798,35.071582158461304
116,35736,305.1283352656509,305.9663735529771,101.10603024697438,37.066748331059486
121,37716,312.33006794479707,309.6582323913614,105.9669760068211,39.05086097980599
126,39692,318.95598187189904,313.0275120116505,110.74757740020557,41.023981342903035
131,41668,325.05211697234387,316.14116409425003,115.44916240269905,42.98617031928388
136,43660,330.5968675540373,319.07011132132914,120.05981420342451,44.93305634889638
141,45636,335.8262132938302,321.74989259526643,124.62070430683467,46.878020577179846
146,47612,340.57347916559576,324.24748984955806,129.09298669061337,48.80777728641751
151,49592,345.00513908397056,326.60727330116663,133.50457158543173,50.7312749717685
156,51572,349.0824630394079,328.8160239710535,137.8432393955962,52.64411618758042
161,53556,352.83378217124243,330.9130031973695,142.11019533450775,54.54635997231424
166,55536,356.2851623859789,332.8599620707567,146.30662469514186,56.4380650373489
171,57520,359.52454994360585,334.7170630057031,150.44691601624712,58.32372189038944
176,59564,362.44096590452375,336.4976159740818,154.5055515041168,60.19449979625745
181,61552,365.12419812010205,338.1395546255515,158.49710364790403,62.05491330817786
186,63532,367.5928909331983,339.6833523756451,162.42268123775924,63.9050198464685
191,65512,369.8641979673231,341.14632752565547,166.2833747371437,65.74487651332986
196,67496,371.9539013179779,342.54616431506247,170.080256585743,67.57454009460761
201,68828,373.87652121398,340.65949976024365,173.8143814973739,69.39406706154519
206,68891,347.18122851879116,332.73423572323736,171.60262431346285,69.23121946226998
211,68938,320.2536882507156,325.10542422154896,168.93817929342134,68.90528556439172
216,68991,295.431181876144,317.85652762617957,166.3078565482263,68.577833298651
221,69065,272.8492314023049,311.0238948607605,163.77390056176012,68.26992365461797
226,69135,252.1847718169321,304.4814755518208,161.30496714847993,67.97147608960677
231,69208,233.15656007700238,298.2339782535359,158.87353590589686,67.67357393906929
236,69277,215.6337690282218,292.2332144349588,156.4789869776507,67.37621418132642
241,69349,199.57598746337104,286.4926759603815,154.1372392988841,67.08493396343478
246,69419,184.73815075499584,280.9766736312317,151.82097446782146,66.79083536062733
251,69489,171.10267308334744,275.6795579316164,149.5462998362161,66.49947413918
256,69560,158.49346354244793,270.5921612800704,147.29599943235726,66.20529498158888
261,69627,146.92441296560082,265.6833474847676,145.0895046411102,65.91496168204264
266,69700,136.32834595103088,260.98078238862905,142.9293971286197,65.62956096430221
271,69771,126.56350256016371,256.44398746188364,140.80168734366399,65.34463337951856
276,69839,117.53143958744388,252.05121981702035,138.69922838043607,65.05796024566513
281,69911,109.2695138480351,247.83723524643196,136.64143713497702,64.77619941574322
286,69980,101.71614856863219,243.75980241333124,134.6275753148511,64.4993236748424
291,70054,94.6707703292177,239.8356196136102,132.6271654474019,64.21733368523583
296,70126,88.26866501646408,236.0000395554051,130.67634799300092,63.94244611502786
302,70198,82.36245266452227,232.33178756034184,128.75446900574494,63.6679734333414
307,70273,76.92847497850347,228.78373577947158,126.86435588407907,63.39502137202997
312,70345,71.99293862755806,225.322889269688,125.01870642136973,63.12801362822168
317,70413,67.32409703807765,221.98447528724824,123.17711718714848,62.85362090470579
322,70477,63.01256429381298,218.73728484860578,121.36266103639099,62.57964032818551
327,70549,59.04576267396083,215.61382024306477,119.57819520790993,62.30717764570285
332,70620,55.476084585043985,212.5814246960055,117.83975255145707,62.04176459988925
337,70687,52.14384884608895,209.62717266889618,116.12012669702283,61.774497891493866
342,70757,49.06205284916103,206.76798522461237,114.42561804869746,61.5076038508872
347,70830,46.306619240531155,203.99988175783218,112.77564571099398,61.2477285958272
352,70902,43.73951570488106,201.30757062987055,111.14633359879595,60.98707702838195
357,70970,41.36167531805686,198.6794978591946,109.5406459378477,60.72676147983909
362,71041,39.12598320005683,196.13213564285803,107.95158083184447,60.464564027804784
367,71110,37.14900273943076,193.64853920160053,106.40530920800464,60.20935934150258
372,71185,35.34608402587458,191.23942772626185,104.88790091533944,59.95667655835136
377,71258,33.671327616362404,188.89757636392338,103.39226746647536,59.70428564582634
382,71329,32.162459570074326,186.61174304933738,101.9279660826081,59.455509078116926
387,71401,30.710269483377786,184.38741844824713,100.47464463484046,59.20367864880936
