# time,value
2128,Infinity
2133,Infinity
2138,Infinity
2143,Infinity
2148,Infinity
2153,Infinity
2158,Infinity
2163,Infinity
2168,Infinity
2173,Infinity
2178,Infinity
2183,Infinity
2188,Infinity
2193,Infinity
2198,Infinity
2203,Infinity
2208,Infinity
2213,Infinity
2218,Infinity
2223,Infinity
2228,Infinity
2233,Infinity
2238,Infinity
2243,Infinity
2248,Infinity
2253,Infinity
2258,Infinity
2263,Infinity
2268,Infinity
2273,Infinity
2278,Infinity
2283,Infinity
2288,Infinity
2293,Infinity
2298,Infinity
2303,Infinity
2308,Infinity
2313,Infinity
2318,Infinity
2323,Infinity
2328,Infinity
2333,Infinity
2338,Infinity
2343,Infinity
2348,Infinity
2353,Infinity
2358,Infinity
2363,Infinity
2368,Infinity
2373,Infinity
2378,Infinity
2383,Infinity
2388,Infinity
2393,Infinity
2398,Infinity
2403,Infinity
2408,Infinity
2413,Infinity
2418,Infinity
2423,Infinity
2428,Infinity
2433,Infinity
2438,Infinity
2443,Infinity
2448,Infinity
2453,Infinity
2458,Infinity
2463,Infinity
2468,Infinity
2473,Infinity
2478,Infinity
2483,Infinity
2488,Infinity
2493,Infinity
2498,Infinity
2503,Infinity
2508,Infinity
2513,Infinity
2518,Infinity
2523,Infinity
2528,Infinity
2533,Infinity
2538,Infinity
2544,Infinity
2549,Infinity
2554,Infinity
2559,Infinity
2564,Infinity
2569,Infinity
2574,Infinity
2579,Infinity
2584,Infinity
2589,Infinity
2594,Infinity
2599,Infinity
2604,Infinity
2609,Infinity
2614,Infinity
2619,Infinity
2624,Infinity
2629,Infinity
2634,Infinity
2639,Infinity
2644,Infinity
2649,Infinity
2654,Infinity
2659,Infinity
2664,Infinity
2669,Infinity
2674,Infinity
2679,Infinity
2684,Infinity
2689,Infinity
2694,Infinity
2699,Infinity
2704,Infinity
2709,Infinity
2714,Infinity
2719,Infinity
2724,Infinity
2729,Infinity
2734,Infinity
2739,Infinity
2744,Infinity
2749,Infinity
2754,Infinity
2759,Infinity
2764,Infinity
2769,Infinity
2774,Infinity
2779,Infinity
2784,Infinity
2789,Infinity
2794,Infinity
2799,Infinity
2804,Infinity
2809,Infinity
2814,Infinity
2819,Infinity
2824,Infinity
2829,Infinity
2834,Infinity
2839,Infinity
2844,Infinity
2849,Infinity
2854,Infinity
2859,Infinity
2864,Infinity
2869,Infinity
2874,Infinity
2879,Infinity
2884,Infinity
2889,Infinity
2894,Infinity
2899,Infinity
2904,Infinity
2909,Infinity
2914,Infinity
2919,Infinity
2924,Infinity
2929,Infinity
2934,Infinity
2939,Infinity
2944,Infinity
2949,Infinity
2954,Infinity
2959,Infinity
2964,Infinity
2969,Infinity
2974,Infinity
2979,Infinity
2984,Infinity
2989,Infinity
2994,Infinity
2999,Infinity
3004,Infinity
3009,Infinity
3014,Infinity
3019,Infinity
3024,Infinity
3029,Infinity
3034,Infinity
3039,Infinity
3044,Infinity
3049,Infinity
3055,Infinity
3060,Infinity
3065,Infinity
3070,Infinity
3075,Infinity
3080,Infinity
3085,Infinity
3090,Infinity
3095,Infinity
3100,Infinity
3105,Infinity
3110,Infinity
3115,Infinity
3120,Infinity
3125,Infinity
3130,Infinity
3135,Infinity
3140,Infinity
3145,Infinity
3150,Infinity
3155,Infinity
3160,Infinity
3165,Infinity
3170,Infinity
3175,Infinity
3180,Infinity
3185,Infinity
3190,Infinity
3195,Infinity
3200,Infinity
3205,Infinity
3210,Infinity
3215,Infinity
3220,Infinity
3225,Infinity
3230,Infinity
3235,Infinity
3240,Infinity
3245,Infinity
3250,Infinity
3255,Infinity
3260,Infinity
3265,Infinity
3270,Infinity
3275,Infinity
3280,Infinity
3285,Infinity
3290,Infinity
3295,Infinity
3300,Infinity
3305,Infinity
3310,Infinity
3315,Infinity
3320,Infinity
3325,Infinity
3330,Infinity
3335,Infinity
3340,Infinity
3345,Infinity
3350,Infinity
3355,Infinity
3360,Infinity
3365,Infinity
3370,Infinity
3375,Infinity
3380,Infinity
3385,Infinity
3390,Infinity
3395,Infinity
3400,Infinity
3405,Infinity
3410,Infinity
3415,Infinity
3420,Infinity
3425,Infinity
3430,Infinity
3435,Infinity
3440,Infinity
3445,Infinity
3450,Infinity
3455,Infinity
3460,Infinity
3465,Infinity
3470,Infinity
3475,Infinity
3480,Infinity
3485,Infinity
3490,Infinity
3495,Infinity
3500,Infinity
3505,Infinity
3510,Infinity
3515,Infinity
3520,Infinity
3525,Infinity
3530,Infinity
3535,Infinity
3540,Infinity
3545,Infinity
3550,Infinity
3555,Infinity
3560,Infinity
3565,Infinity
3570,Infinity
3575,Infinity
3580,Infinity
3585,Infinity
3590,Infinity
3595,Infinity
3600,Infinity
3606,Infinity
3611,Infinity
3616,Infinity
3621,Infinity
3626,Infinity
3631,Infinity
3636,Infinity
3641,Infinity
3646,Infinity
3651,Infinity
3656,Infinity
3661,Infinity
3666,Infinity
3671,Infinity
3676,Infinity
3681,Infinity
3686,Infinity
3691,Infinity
3696,Infinity
3701,Infinity
3706,Infinity
3711,Infinity
3716,Infinity
3721,Infinity
3726,Infinity
3731,Infinity
3736,Infinity
3741,Infinity
3746,Infinity
3751,Infinity
3756,Infinity
3761,Infinity
3766,Infinity
3771,Infinity
3776,Infinity
3781,Infinity
3786,Infinity
3791,Infinity
3796,Infinity
3801,Infinity
3806,Infinity
3811,Infinity
3816,Infinity
3821,Infinity
3826,Infinity
3831,Infinity
3836,Infinity
3841,Infinity
3846,Infinity
3851,Infinity
3856,Infinity
3861,Infinity
3866,Infinity
3871,Infinity
3876,Infinity
3881,Infinity
3886,Infinity
3891,Infinity
3896,Infinity
3901,Infinity
3906,Infinity
3911,Infinity
3916,Infinity
3921,Infinity
3926,Infinity
3931,Infinity
3936,Infinity
3941,Infinity
3946,Infinity
3951,Infinity
3956,Infinity
3961,Infinity
3966,Infinity
3971,Infinity
3976,Infinity
3981,Infinity
3986,Infinity
3991,Infinity
3996,Infinity
4001,Infinity
4006,Infinity
4011,Infinity
4016,Infinity
4021,Infinity
4026,Infinity
4031,Infinity
4036,Infinity
4041,Infinity
4046,Infinity
4051,Infinity
4056,Infinity
4061,Infinity
4066,Infinity
4071,Infinity
4076,Infinity
4081,Infinity
4086,Infinity
4091,Infinity
4096,Infinity
4101,Infinity
4106,Infinity
4111,Infinity
4116,Infinity
4121,Infinity
4126,Infinity
4131,Infinity
4137,Infinity
4142,Infinity
4147,Infinity
4152,Infinity
4157,Infinity
4162,Infinity
4167,Infinity
4172,Infinity
4177,Infinity
4182,Infinity
4187,Infinity
