# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
20,0,0.0,0.0,0.0,0.0
25,1122,17.11049526932482,44.57117354300501,3.537108882173857,1.1855925269521
30,2521,38.161961742021504,83.5441856962036,8.113249963095335,2.7324827835754837
35,3888,56.89060120701714,110.52012771527897,12.481525715414948,4.226481817096603
40,5253,74.18574580868923,130.72659945182056,16.790823057185147,5.7166359904875605
45,6703,91.40931859974323,148.34217619008368,21.29996213617099,7.28939297598149
50,8075,106.04044564847977,160.89423394288275,25.48333779975365,8.76922633839885
55,9473,119.9494836474776,171.64082583512345,29.6901282040982,10.271886050233574
60,10888,132.81038083961914,180.8854789336886,33.84060931592448,11.770652920463897
65,12249,144.1952261902951,187.88251174217717,37.829929150432484,13.230091543255341
70,13641,154.81370962027037,194.32381524886029,41.78306271095658,14.691416927840182
75,15024,164.6471504601497,199.78940548771345,45.68407955781894,16.149078469276205
80,16430,173.8542639522099,204.85891523904718,49.55367535994206,17.60974464820546
85,17866,182.9328797442553,209.68664710215964,53.484929320113814,19.104423669652128
90,19295,191.06173385725432,213.89976745636298,57.30492543836645,20.575309516549797
95,20723,198.6685696178488,217.65993160132868,61.088228248262716,22.046910675480373
100,22163,205.82710754312768,221.16591811024458,64.84205565531558,23.52143924430451
105,23566,211.7576445781532,223.98644378063688,68.39830367406253,24.94236945437639
110,24941,216.68629518953426,226.2962465159578,71.78668367843254,26.318862491942358
115,26368,222.29227750016187,228.85782094502895,75.34054120622073,27.76196758559439
120,27806,227.56196803308455,231.2970891345272,78.85879860039923,29.20483387047583
125,29171,231.14701912586838,232.95957846138324,82.05775328515216,30.552172055307786
130,30558,234.76524770142763,234.66274119274118,85.26994808438913,31.91420638978738
135,31954,238.46197438592822,236.305429498024,88.5050812859735,33.29417954620888
140,33358,241.73519818782108,237.88642286040053,91.66029676515687,34.65764319840248
145,34739,244.44287824017582,239.20244070333146,94.70055264411195,35.99250047714173
150,36134,247.30185984165314,240.52298046081472,97.76658882579818,37.34544714284248
155,37523,249.6923831395083,241.72012632040324,100.73236224833566,38.67427782238866
160,38946,252.45145984533593,243.05545133084055,103.7648155711528,40.03452764196013
165,40310,254.1264126360632,243.95006156847333,106.56863855046343,41.32740782923274
170,41729,256.3710527472016,245.11712781974887,109.4715696185543,42.66187860131331
175,43139,258.500185812604,246.16645484174094,112.33974229337626,43.99338832407962
180,44572,260.6829584364679,247.28509306540494,115.20678817299432,45.33303370618513
185,45988,262.49931279257015,248.25245220589917,117.98677744156745,46.651960884465986
190,47416,264.37832399485336,249.2320400995879,120.76379174920336,47.97798540089597
195,48880,266.53885791754163,250.34507217758807,123.58416019698075,49.32658036072925
200,50320,268.38272503206093,251.28341267209188,126.32816067150792,50.657731625914046
205,51742,269.42352887205357,252.0874009994287,128.8912727288156,51.936078864401395
210,53182,271.0367504318031,252.9396504069502,131.54755434878643,53.25277311124484
215,54658,273.0327016637826,253.91870543167155,134.2657141908805,54.59762964459837
220,56104,274.22942076367235,254.7180716951531,136.80671843307718,55.890714252384676
225,57538,275.25049990203553,255.42782210413353,139.28919502313886,57.17109482290622
230,58981,276.2698936455518,256.14643906428205,141.74716843042336,58.449922042450595
235,60402,276.99989664361823,256.741126019158,144.1215408906765,59.707259969635956
240,61797,277.22378054657617,257.2019967643749,146.36410856747673,60.92660720242292
245,63217,277.6376482029817,257.74664648759654,148.6125840809366,62.153603461392706
250,64656,278.322256053062,258.34485696218906,150.8867040385192,63.39485455217177
255,66062,278.69626780855356,258.79098960963915,153.07034475159685,64.6115004368595
260,67477,279.0403752351993,259.2537516904136,155.2178930583114,65.82140591842185
265,68859,278.70133355107754,259.57531183921026,157.19441143500538,66.97917909335678
270,70270,278.99706259209205,259.9919278401825,159.26387778739345,68.1726431840895
275,71628,278.5975195274074,260.2013650406178,161.16029908171305,69.3129580256
280,72983,277.83014423548707,260.39229067660915,162.94273255820391,70.41925458959074
285,74323,277.06016041593466,260.5243189518005,164.68248216372598,71.51498998086923
290,75741,277.53508376688654,260.92048734131475,166.63809872099444,72.68664908106116
295,77189,278.4517678555309,261.40425201077056,168.66056305675914,73.8850579237222
300,78646,279.51903357030557,261.9019130151121,170.69587892665555,75.0923398248289
305,80091,280.2610986739974,262.344548651338,172.6479683456736,76.27631274471723
310,81522,280.60801806938355,262.72760663345485,174.4983726706359,77.43045763629185
315,82901,280.35151910676626,262.93360740141014,176.19918696978,78.53831929537803
320,84302,280.4193598932606,263.2002067666082,177.9346977567177,79.66109581006472
325,85680,279.7301939274744,263.3886552624957,179.4861547393936,80.72557454344955
330,87106,280.31145552753446,263.71764318103453,181.26320229559903,81.86836621318145
335,88511,280.44646408925485,263.9740192266277,182.92823510831857,82.97712588338877
340,89883,279.97900663064985,264.12578995378294,184.44343610758457,84.03874573173333
345,91287,280.06064075315584,264.36529765654547,186.03937573270628,85.12994101752571
350,92727,280.66345463505706,264.70122166960334,187.71802520081363,86.25165591874615
355,94138,280.7223455508631,264.9453505443163,189.26645204736403,87.33280740654901
360,95568,281.04837679928323,265.2359624652418,190.84548270628392,88.42680566756306
365,96979,281.07649103812645,265.4670551416647,192.3422172270342,89.49590649514536
370,98433,281.93389547440074,265.8080168451307,193.9861097823967,90.61670192239383
375,99863,282.40292329559065,266.07588496690573,195.53671699903208,91.70912736463953
380,101299,282.7385030203373,266.3480475755296,197.0418606772687,92.78885242149775
