# time,count,1 min rate,mean rate,5 min rate,15 min rate
5,0,0.0,0.0,0.0,0.0
10,95,1.3752360683756393,9.34688251861016,0.28429099426817916,0.09529061431577625
15,343,5.247066414965498,22.608081894878875,1.1027136771247683,0.370662259184903
20,592,8.793331182663678,29.342240346179512,1.9043033136386498,0.6434002728872925
25,840,12.056052274981145,33.36188461290944,2.6926438388292993,0.9146272765389282
30,1089,15.073891709535248,36.08020451746862,3.4712599504807207,1.185459671764178
35,1337,17.83444690847073,37.997711123888976,4.233700960539803,1.4536835839556617
40,1586,20.390271417601397,39.462851055505276,4.986845638391507,1.7215295253039036
45,1835,22.725752364925665,40.603983762815616,5.724236220420661,1.9867835290267841
50,2083,24.87449856598456,41.498313456912264,6.44943880816324,2.2505679852517306
55,2332,26.867431623798904,42.24810978160486,7.16596056068131,2.5139990658942653
60,2580,28.685027435296995,42.8566773645719,7.867333541089393,2.774862667910786
65,2829,30.373287426793603,43.387271213764066,8.560419555038209,3.0353890763211653
70,3077,31.91057048533807,43.8278380810807,9.238744155564204,3.2933640984311925
75,3326,33.32493917705619,44.2237125788696,9.905857036606472,3.5499098997077896
80,3574,34.642212309172166,44.5572774123517,10.565249220823915,3.806142428650629
85,3823,35.83817097984261,44.86346064085578,11.21043690163918,4.059847360038015
90,4072,36.95449719199459,45.135753316223806,11.848266277314043,4.313254757942628
95,4320,37.9655757713152,45.369013956819956,12.472247551463457,4.564150209947146
100,4569,38.91180408804462,45.58905919975323,13.089221031544325,4.814763693411699
105,4817,39.76638504874148,45.77872073517256,13.69269112773316,5.062880709686816
110,5066,40.568628605553336,45.960063090778995,14.289492449805543,5.310731150378217
115,5314,41.2907371920963,46.11700869559279,14.873123804431057,5.556100431557115
120,5563,41.955109163901035,46.269233594428485,15.447108581260489,5.800110329623352
125,5812,42.58235200287039,46.40957353888678,16.014911933436085,6.043876406165013
130,6060,43.14345215640625,46.53126312539123,16.57002461244933,6.285183951192363
135,6309,43.6756803357887,46.651204562588326,17.119267795148975,6.526262646141716
140,6557,44.149362782463726,46.755527139643355,17.656127077304532,6.764897698079249
145,6806,44.60116278890917,46.85964290861734,18.187418565259364,7.003318705956708
150,7055,45.0168388613688,46.95705858857097,18.709928577321353,7.240418825211701
155,7303,45.38328819305619,47.04156784554985,19.22049654928463,7.475097343368943
160,7552,45.73642897099396,47.12695008400223,19.725931284181787,7.709583737264629
165,7801,46.045343054239325,47.206945426698454,20.21970620848736,7.9416630104983295
170,8049,46.3455488482037,47.27659814151764,20.708625460390497,8.173564559682422
175,8298,46.60576039510584,47.348214006030986,21.18615787862538,8.403073308637115
180,8547,46.86115769252935,47.41548276242525,21.659103089469465,8.632418574637413
185,8795,47.09613454953528,47.47388913943299,22.12423120355627,8.860493233004712
190,9044,47.296332577316605,47.5344805520159,22.578365716894854,9.086196292699405
195,9293,47.496514771670746,47.59195266682518,23.028299756194198,9.311756953536651
200,9541,47.66470016442039,47.6417448590664,23.46749133071208,9.53495994362972
205,9790,47.835429312716066,47.69388487792032,23.902729416245062,9.758034385630934
210,10039,47.97651659494579,47.7434745788205,24.327467939747045,9.978764930918215
215,10287,48.12231427801061,47.78605529563913,24.74849186218527,10.199380625833665
220,10536,48.24046350490617,47.831243000630735,25.15925116204359,10.417666045867758
225,10785,48.36515715827833,47.874462561210045,25.566526917081678,10.635850161895567
