# time,value
2125,Infinity
2130,Infinity
2135,Infinity
2140,Infinity
2145,Infinity
2150,Infinity
2155,Infinity
2160,Infinity
2165,Infinity
2170,Infinity
2175,Infinity
2180,Infinity
2185,Infinity
2190,Infinity
2195,Infinity
2200,Infinity
2205,Infinity
2210,Infinity
2215,Infinity
2220,Infinity
2225,Infinity
2230,Infinity
2235,Infinity
2240,Infinity
2245,Infinity
2250,Infinity
2255,Infinity
2260,Infinity
2265,Infinity
2270,Infinity
2275,Infinity
2280,Infinity
2285,Infinity
2290,Infinity
2295,Infinity
2300,Infinity
2305,Infinity
2310,Infinity
2315,Infinity
2320,Infinity
2325,Infinity
2330,Infinity
2335,Infinity
2340,Infinity
2345,Infinity
2350,Infinity
2355,Infinity
2360,Infinity
2365,Infinity
2370,Infinity
2375,Infinity
2380,Infinity
2385,Infinity
2390,Infinity
2395,Infinity
2400,Infinity
2405,Infinity
2410,Infinity
2415,Infinity
2420,Infinity
2425,Infinity
2430,Infinity
2435,Infinity
2440,Infinity
2445,Infinity
2450,Infinity
2455,Infinity
2460,Infinity
2465,Infinity
2470,Infinity
2475,Infinity
2480,Infinity
2485,Infinity
2490,Infinity
2495,Infinity
2500,Infinity
2505,Infinity
2510,Infinity
2515,Infinity
2520,Infinity
2525,Infinity
2530,Infinity
2535,Infinity
2540,Infinity
2545,Infinity
2550,Infinity
2555,Infinity
2560,Infinity
2565,Infinity
2570,Infinity
2575,Infinity
2580,Infinity
2585,Infinity
2590,Infinity
2595,Infinity
2600,Infinity
2605,Infinity
2610,Infinity
2615,Infinity
2620,Infinity
2625,Infinity
2630,Infinity
2635,Infinity
2640,Infinity
2645,Infinity
2650,Infinity
2655,Infinity
2660,Infinity
2665,Infinity
2670,Infinity
2675,Infinity
2680,Infinity
2685,Infinity
2690,Infinity
2695,Infinity
2700,Infinity
2705,Infinity
2710,Infinity
2715,Infinity
2720,Infinity
2725,Infinity
2730,Infinity
2735,Infinity
2740,Infinity
2745,Infinity
2750,Infinity
2755,Infinity
2760,Infinity
2765,Infinity
2770,Infinity
2775,Infinity
2780,Infinity
2785,Infinity
2790,Infinity
2795,Infinity
2800,Infinity
2805,Infinity
2810,Infinity
2815,Infinity
2820,Infinity
2825,Infinity
2830,Infinity
2835,Infinity
2840,Infinity
2845,Infinity
2850,Infinity
2855,Infinity
2860,Infinity
2865,Infinity
2870,Infinity
2875,Infinity
2880,Infinity
2885,Infinity
2890,Infinity
2895,Infinity
2900,Infinity
2905,Infinity
2910,Infinity
2915,Infinity
2920,Infinity
2925,Infinity
2930,Infinity
2935,Infinity
2940,Infinity
2945,Infinity
2950,Infinity
2955,Infinity
2960,Infinity
2965,Infinity
2970,Infinity
2975,Infinity
2980,Infinity
2985,Infinity
2990,Infinity
2995,Infinity
3000,Infinity
3005,Infinity
3010,Infinity
3015,Infinity
3020,Infinity
3025,Infinity
3030,Infinity
3035,Infinity
3040,Infinity
3045,Infinity
3050,Infinity
3055,Infinity
3060,Infinity
3065,Infinity
3070,Infinity
3075,Infinity
3080,Infinity
3085,Infinity
3090,Infinity
3095,Infinity
3100,Infinity
3105,Infinity
3110,Infinity
3115,Infinity
3120,Infinity
3125,Infinity
3130,Infinity
3135,Infinity
3140,Infinity
3145,Infinity
3150,Infinity
3155,Infinity
3160,Infinity
3165,Infinity
3170,Infinity
3175,Infinity
3180,Infinity
3185,Infinity
3190,Infinity
3195,Infinity
3200,Infinity
3205,Infinity
3210,Infinity
3215,Infinity
3220,Infinity
3225,Infinity
3230,Infinity
3235,Infinity
3240,Infinity
3245,Infinity
3250,Infinity
3255,Infinity
3260,Infinity
3265,Infinity
3270,Infinity
3275,Infinity
3280,Infinity
3285,Infinity
3290,Infinity
3295,Infinity
3300,Infinity
3305,Infinity
3310,Infinity
3315,Infinity
3320,Infinity
3325,Infinity
3330,Infinity
3335,Infinity
3340,Infinity
3345,Infinity
3350,Infinity
3355,Infinity
3360,Infinity
3365,Infinity
3370,Infinity
3375,Infinity
3380,Infinity
3385,Infinity
3390,Infinity
3396,Infinity
3401,Infinity
3406,Infinity
3411,Infinity
3416,Infinity
3421,Infinity
3426,Infinity
3431,Infinity
3436,Infinity
3441,Infinity
3446,Infinity
3451,Infinity
3456,Infinity
3461,Infinity
3466,Infinity
3471,Infinity
3476,Infinity
3481,Infinity
3486,Infinity
3491,Infinity
3496,Infinity
3501,Infinity
3506,Infinity
3511,Infinity
3516,Infinity
3521,Infinity
3526,Infinity
3531,Infinity
3536,Infinity
3541,Infinity
3546,Infinity
3551,Infinity
3556,Infinity
3561,Infinity
3566,Infinity
3571,Infinity
3576,Infinity
3581,Infinity
3586,Infinity
3591,Infinity
3596,Infinity
3601,Infinity
3606,Infinity
3611,Infinity
3616,Infinity
3621,Infinity
3626,Infinity
3631,Infinity
3636,Infinity
3641,Infinity
3646,Infinity
3651,Infinity
3656,Infinity
3661,Infinity
3666,Infinity
3671,Infinity
3676,Infinity
3681,Infinity
3686,Infinity
3691,Infinity
3696,Infinity
3701,Infinity
3706,Infinity
3711,Infinity
3716,Infinity
3721,Infinity
3726,Infinity
3731,Infinity
3736,Infinity
3741,Infinity
3746,Infinity
3751,Infinity
3756,Infinity
3761,Infinity
3766,Infinity
3771,Infinity
3776,Infinity
3781,Infinity
3786,Infinity
3791,Infinity
3796,Infinity
3801,Infinity
3806,Infinity
3811,Infinity
3816,Infinity
3821,Infinity
3826,Infinity
3831,Infinity
3836,Infinity
3841,Infinity
3846,Infinity
3851,Infinity
3856,Infinity
3861,Infinity
3866,Infinity
3871,Infinity
3876,Infinity
3881,Infinity
3886,Infinity
3891,Infinity
3896,Infinity
3901,Infinity
3906,Infinity
3911,Infinity
3916,Infinity
3921,Infinity
3926,Infinity
3931,Infinity
3936,Infinity
3941,Infinity
3946,Infinity
3951,Infinity
3956,Infinity
3961,Infinity
3966,Infinity
3971,Infinity
3976,Infinity
3981,Infinity
3986,Infinity
3991,Infinity
3996,Infinity
4001,Infinity
4006,Infinity
4011,Infinity
4016,Infinity
4021,Infinity
4026,Infinity
4031,Infinity
4036,Infinity
4041,Infinity
4046,Infinity
4051,Infinity
4056,Infinity
4061,Infinity
4066,Infinity
4071,Infinity
4076,Infinity
4081,Infinity
4086,Infinity
4091,Infinity
4096,Infinity
4101,Infinity
4106,Infinity
4111,Infinity
4116,Infinity
4121,Infinity
4126,Infinity
4131,Infinity
4136,Infinity
4141,Infinity
4146,Infinity
4151,Infinity
4156,Infinity
4161,Infinity
4166,Infinity
4171,Infinity
4176,Infinity
4181,Infinity
4186,Infinity
4191,Infinity
4196,Infinity
